startTime,dataProvider,settlementDate,settlementPeriod,price,volume,requested_provider
2025-01-01T19:30:00Z,APXMIDP,2025-01-01,40,120.95,2429.85,APXMIDP
2025-01-01T19:00:00Z,APXMIDP,2025-01-01,39,125.56,2061.05,APXMIDP
2025-01-01T18:30:00Z,APXMIDP,2025-01-01,38,125.69,2241.8,APXMIDP
2025-01-01T18:00:00Z,APXMIDP,2025-01-01,37,125.66,2345.4,APXMIDP
2025-01-01T17:30:00Z,APXMIDP,2025-01-01,36,126.73,1894.95,APXMIDP
2025-01-01T17:00:00Z,APXMIDP,2025-01-01,35,125.79,2048.3,APXMIDP
2025-01-01T16:30:00Z,APXMIDP,2025-01-01,34,121.25,2171.65,APXMIDP
2025-01-01T16:00:00Z,APXMIDP,2025-01-01,33,119.72,1822.55,APXMIDP
2025-01-01T15:30:00Z,APXMIDP,2025-01-01,32,112.25,1561.1,APXMIDP
2025-01-01T15:00:00Z,APXMIDP,2025-01-01,31,97.49,1690.7,APXMIDP
2025-01-01T14:30:00Z,APXMIDP,2025-01-01,30,90.24,1915.05,APXMIDP
2025-01-01T14:00:00Z,APXMIDP,2025-01-01,29,87.18,1734.65,APXMIDP
2025-01-01T13:30:00Z,APXMIDP,2025-01-01,28,85.57,1723.95,APXMIDP
2025-01-01T13:00:00Z,APXMIDP,2025-01-01,27,82.29,1629.2,APXMIDP
2025-01-01T12:30:00Z,APXMIDP,2025-01-01,26,60.24,1901.3,APXMIDP
2025-01-01T12:00:00Z,APXMIDP,2025-01-01,25,45.57,1725.6,APXMIDP
2025-01-01T11:30:00Z,APXMIDP,2025-01-01,24,25.49,1870.35,APXMIDP
2025-01-01T11:00:00Z,APXMIDP,2025-01-01,23,10.53,2036.5,APXMIDP
2025-01-01T10:30:00Z,APXMIDP,2025-01-01,22,16.96,2692.05,APXMIDP
2025-01-01T10:00:00Z,APXMIDP,2025-01-01,21,-3.34,2752.7,APXMIDP
2025-01-01T09:30:00Z,APXMIDP,2025-01-01,20,1.84,2488.1,APXMIDP
2025-01-01T09:00:00Z,APXMIDP,2025-01-01,19,-14.33,2340.25,APXMIDP
2025-01-01T08:30:00Z,APXMIDP,2025-01-01,18,-2.9,2378.5,APXMIDP
2025-01-01T08:00:00Z,APXMIDP,2025-01-01,17,-6.35,2000.1,APXMIDP
2025-01-01T07:30:00Z,APXMIDP,2025-01-01,16,-2.25,1435.85,APXMIDP
2025-01-01T07:00:00Z,APXMIDP,2025-01-01,15,-1.5,1438.3,APXMIDP
2025-01-01T06:30:00Z,APXMIDP,2025-01-01,14,4.63,1704.05,APXMIDP
2025-01-01T06:00:00Z,APXMIDP,2025-01-01,13,1.84,1593.25,APXMIDP
2025-01-01T05:30:00Z,APXMIDP,2025-01-01,12,3.44,1964.6,APXMIDP
2025-01-01T05:00:00Z,APXMIDP,2025-01-01,11,3.27,1563.65,APXMIDP
2025-01-01T04:30:00Z,APXMIDP,2025-01-01,10,4.32,1787.1,APXMIDP
2025-01-01T04:00:00Z,APXMIDP,2025-01-01,9,7.01,1824.2,APXMIDP
2025-01-01T03:30:00Z,APXMIDP,2025-01-01,8,6.2,1368.5,APXMIDP
2025-01-01T03:00:00Z,APXMIDP,2025-01-01,7,11.74,1376.8,APXMIDP
2025-01-01T02:30:00Z,APXMIDP,2025-01-01,6,17.91,1866.55,APXMIDP
2025-01-01T02:00:00Z,APXMIDP,2025-01-01,5,29.65,2141.6,APXMIDP
2025-01-01T01:30:00Z,APXMIDP,2025-01-01,4,8.94,1891.0,APXMIDP
2025-01-01T01:00:00Z,APXMIDP,2025-01-01,3,9.11,1900.55,APXMIDP
2025-01-01T00:30:00Z,APXMIDP,2025-01-01,2,23.51,1792.8,APXMIDP
2025-01-01T00:00:00Z,APXMIDP,2025-01-01,1,9.07,1470.95,APXMIDP
2025-01-15T00:30:00Z,APXMIDP,2025-01-15,2,90.25,1629.2,APXMIDP
2025-01-15T00:00:00Z,APXMIDP,2025-01-15,1,87.99,1685.9,APXMIDP
2025-01-14T23:30:00Z,APXMIDP,2025-01-14,48,91.36,1492.55,APXMIDP
2025-01-14T23:00:00Z,APXMIDP,2025-01-14,47,94.36,1666.9,APXMIDP
2025-01-14T22:30:00Z,APXMIDP,2025-01-14,46,92.21,2004.3,APXMIDP
2025-01-14T22:00:00Z,APXMIDP,2025-01-14,45,96.26,2014.45,APXMIDP
2025-01-14T21:30:00Z,APXMIDP,2025-01-14,44,95.1,2369.4,APXMIDP
2025-01-14T21:00:00Z,APXMIDP,2025-01-14,43,97.74,2300.7,APXMIDP
2025-01-14T20:30:00Z,APXMIDP,2025-01-14,42,102.49,2456.8,APXMIDP
2025-01-14T20:00:00Z,APXMIDP,2025-01-14,41,113.39,1809.75,APXMIDP
2025-01-14T19:30:00Z,APXMIDP,2025-01-14,40,121.52,2251.0,APXMIDP
2025-01-14T19:00:00Z,APXMIDP,2025-01-14,39,128.91,2447.05,APXMIDP
2025-01-14T18:30:00Z,APXMIDP,2025-01-14,38,128.43,2802.0,APXMIDP
2025-01-14T18:00:00Z,APXMIDP,2025-01-14,37,130.09,3069.45,APXMIDP
2025-01-14T17:30:00Z,APXMIDP,2025-01-14,36,133.05,3321.25,APXMIDP
2025-01-14T17:00:00Z,APXMIDP,2025-01-14,35,137.9,2992.25,APXMIDP
2025-01-14T16:30:00Z,APXMIDP,2025-01-14,34,122.64,3126.05,APXMIDP
2025-01-14T16:00:00Z,APXMIDP,2025-01-14,33,116.08,3554.25,APXMIDP
2025-01-14T15:30:00Z,APXMIDP,2025-01-14,32,127.38,3117.95,APXMIDP
2025-01-14T15:00:00Z,APXMIDP,2025-01-14,31,118.0,3327.5,APXMIDP
2025-01-14T14:30:00Z,APXMIDP,2025-01-14,30,94.36,3473.3,APXMIDP
2025-01-14T14:00:00Z,APXMIDP,2025-01-14,29,94.16,2832.5,APXMIDP
2025-01-14T13:30:00Z,APXMIDP,2025-01-14,28,90.53,2663.0,APXMIDP
2025-01-14T13:00:00Z,APXMIDP,2025-01-14,27,89.19,2096.8,APXMIDP
2025-01-14T12:30:00Z,APXMIDP,2025-01-14,26,92.34,2487.4,APXMIDP
2025-01-14T12:00:00Z,APXMIDP,2025-01-14,25,91.52,2300.1,APXMIDP
2025-01-14T11:30:00Z,APXMIDP,2025-01-14,24,93.85,2284.45,APXMIDP
2025-01-14T11:00:00Z,APXMIDP,2025-01-14,23,91.79,2892.25,APXMIDP
2025-01-14T10:30:00Z,APXMIDP,2025-01-14,22,93.16,2975.25,APXMIDP
2025-01-14T10:00:00Z,APXMIDP,2025-01-14,21,90.38,3132.6,APXMIDP
2025-01-14T09:30:00Z,APXMIDP,2025-01-14,20,99.15,2988.9,APXMIDP
2025-01-14T09:00:00Z,APXMIDP,2025-01-14,19,95.9,2681.65,APXMIDP
2025-01-14T08:30:00Z,APXMIDP,2025-01-14,18,113.54,2656.2,APXMIDP
2025-01-14T08:00:00Z,APXMIDP,2025-01-14,17,110.19,2586.45,APXMIDP
2025-01-14T07:30:00Z,APXMIDP,2025-01-14,16,104.75,2983.75,APXMIDP
2025-01-14T07:00:00Z,APXMIDP,2025-01-14,15,96.37,2196.55,APXMIDP
2025-01-14T06:30:00Z,APXMIDP,2025-01-14,14,85.69,1676.15,APXMIDP
2025-01-14T06:00:00Z,APXMIDP,2025-01-14,13,92.0,1925.75,APXMIDP
2025-01-14T05:30:00Z,APXMIDP,2025-01-14,12,81.54,1506.7,APXMIDP
2025-01-14T05:00:00Z,APXMIDP,2025-01-14,11,80.52,1627.7,APXMIDP
2025-01-14T04:30:00Z,APXMIDP,2025-01-14,10,79.12,1520.8,APXMIDP
2025-01-14T04:00:00Z,APXMIDP,2025-01-14,9,81.14,1321.2,APXMIDP
2025-01-14T03:30:00Z,APXMIDP,2025-01-14,8,82.51,1545.3,APXMIDP
2025-01-14T03:00:00Z,APXMIDP,2025-01-14,7,86.19,1511.55,APXMIDP
2025-01-14T02:30:00Z,APXMIDP,2025-01-14,6,84.61,2148.15,APXMIDP
2025-01-14T02:00:00Z,APXMIDP,2025-01-14,5,86.6,2168.75,APXMIDP
2025-01-14T01:30:00Z,APXMIDP,2025-01-14,4,84.53,1720.55,APXMIDP
2025-01-14T01:00:00Z,APXMIDP,2025-01-14,3,87.38,1715.4,APXMIDP
2025-01-14T00:30:00Z,APXMIDP,2025-01-14,2,81.89,1800.65,APXMIDP
2025-01-14T00:00:00Z,APXMIDP,2025-01-14,1,80.6,1758.85,APXMIDP
2025-01-13T23:30:00Z,APXMIDP,2025-01-13,48,83.49,1609.7,APXMIDP
2025-01-13T23:00:00Z,APXMIDP,2025-01-13,47,83.79,1518.6,APXMIDP
2025-01-13T22:30:00Z,APXMIDP,2025-01-13,46,93.44,1710.5,APXMIDP
2025-01-13T22:00:00Z,APXMIDP,2025-01-13,45,93.05,1862.55,APXMIDP
2025-01-13T21:30:00Z,APXMIDP,2025-01-13,44,98.84,2099.05,APXMIDP
2025-01-13T21:00:00Z,APXMIDP,2025-01-13,43,105.13,2333.05,APXMIDP
2025-01-13T20:30:00Z,APXMIDP,2025-01-13,42,100.61,2293.05,APXMIDP
2025-01-13T20:00:00Z,APXMIDP,2025-01-13,41,102.07,2148.1,APXMIDP
2025-01-13T19:30:00Z,APXMIDP,2025-01-13,40,108.48,2482.7,APXMIDP
2025-01-13T19:00:00Z,APXMIDP,2025-01-13,39,116.65,2436.4,APXMIDP
2025-01-13T18:30:00Z,APXMIDP,2025-01-13,38,120.32,2657.45,APXMIDP
2025-01-13T18:00:00Z,APXMIDP,2025-01-13,37,123.87,2743.8,APXMIDP
2025-01-13T17:30:00Z,APXMIDP,2025-01-13,36,126.09,2796.35,APXMIDP
2025-01-13T17:00:00Z,APXMIDP,2025-01-13,35,125.97,2599.65,APXMIDP
2025-01-13T16:30:00Z,APXMIDP,2025-01-13,34,115.83,2284.9,APXMIDP
2025-01-13T16:00:00Z,APXMIDP,2025-01-13,33,110.64,2227.8,APXMIDP
2025-01-13T15:30:00Z,APXMIDP,2025-01-13,32,101.13,3001.2,APXMIDP
2025-01-13T15:00:00Z,APXMIDP,2025-01-13,31,100.65,3054.0,APXMIDP
2025-01-13T14:30:00Z,APXMIDP,2025-01-13,30,84.17,3611.85,APXMIDP
2025-01-13T14:00:00Z,APXMIDP,2025-01-13,29,86.09,3269.1,APXMIDP
2025-01-13T13:30:00Z,APXMIDP,2025-01-13,28,87.55,3371.75,APXMIDP
2025-01-13T13:00:00Z,APXMIDP,2025-01-13,27,88.15,3494.85,APXMIDP
2025-01-13T12:30:00Z,APXMIDP,2025-01-13,26,85.47,3356.6,APXMIDP
2025-01-13T12:00:00Z,APXMIDP,2025-01-13,25,91.25,3613.2,APXMIDP
2025-01-13T11:30:00Z,APXMIDP,2025-01-13,24,85.48,3749.1,APXMIDP
2025-01-13T11:00:00Z,APXMIDP,2025-01-13,23,83.11,3024.9,APXMIDP
2025-01-13T10:30:00Z,APXMIDP,2025-01-13,22,92.11,2945.5,APXMIDP
2025-01-13T10:00:00Z,APXMIDP,2025-01-13,21,95.94,2804.15,APXMIDP
2025-01-13T09:30:00Z,APXMIDP,2025-01-13,20,97.81,2529.55,APXMIDP
2025-01-13T09:00:00Z,APXMIDP,2025-01-13,19,104.13,2340.15,APXMIDP
2025-01-13T08:30:00Z,APXMIDP,2025-01-13,18,112.03,2197.15,APXMIDP
2025-01-13T08:00:00Z,APXMIDP,2025-01-13,17,108.48,2242.4,APXMIDP
2025-01-13T07:30:00Z,APXMIDP,2025-01-13,16,105.56,2792.8,APXMIDP
2025-01-13T07:00:00Z,APXMIDP,2025-01-13,15,101.89,2492.25,APXMIDP
2025-01-13T06:30:00Z,APXMIDP,2025-01-13,14,91.27,2998.55,APXMIDP
2025-01-13T06:00:00Z,APXMIDP,2025-01-13,13,96.0,2334.0,APXMIDP
2025-01-13T05:30:00Z,APXMIDP,2025-01-13,12,90.64,2151.1,APXMIDP
2025-01-13T05:00:00Z,APXMIDP,2025-01-13,11,93.85,2212.4,APXMIDP
2025-01-13T04:30:00Z,APXMIDP,2025-01-13,10,86.05,1992.55,APXMIDP
2025-01-13T04:00:00Z,APXMIDP,2025-01-13,9,86.91,2182.2,APXMIDP
2025-01-13T03:30:00Z,APXMIDP,2025-01-13,8,87.99,2424.3,APXMIDP
2025-01-13T03:00:00Z,APXMIDP,2025-01-13,7,89.58,1954.7,APXMIDP
2025-01-13T02:30:00Z,APXMIDP,2025-01-13,6,78.12,1808.05,APXMIDP
2025-01-13T02:00:00Z,APXMIDP,2025-01-13,5,83.71,1861.0,APXMIDP
2025-01-13T01:30:00Z,APXMIDP,2025-01-13,4,79.54,1804.55,APXMIDP
2025-01-13T01:00:00Z,APXMIDP,2025-01-13,3,83.91,1587.3,APXMIDP
2025-01-13T00:30:00Z,APXMIDP,2025-01-13,2,93.55,2050.4,APXMIDP
2025-01-13T00:00:00Z,APXMIDP,2025-01-13,1,94.39,1961.25,APXMIDP
2025-01-12T23:30:00Z,APXMIDP,2025-01-12,48,91.07,1786.7,APXMIDP
2025-01-12T23:00:00Z,APXMIDP,2025-01-12,47,75.66,1487.4,APXMIDP
2025-01-12T22:30:00Z,APXMIDP,2025-01-12,46,92.75,1887.5,APXMIDP
2025-01-12T22:00:00Z,APXMIDP,2025-01-12,45,96.5,1906.25,APXMIDP
2025-01-12T21:30:00Z,APXMIDP,2025-01-12,44,98.17,1507.1,APXMIDP
2025-01-12T21:00:00Z,APXMIDP,2025-01-12,43,104.05,2205.6,APXMIDP
2025-01-12T20:30:00Z,APXMIDP,2025-01-12,42,101.48,2021.65,APXMIDP
2025-01-12T20:00:00Z,APXMIDP,2025-01-12,41,102.19,2536.9,APXMIDP
2025-01-12T19:30:00Z,APXMIDP,2025-01-12,40,107.93,1611.7,APXMIDP
2025-01-12T19:00:00Z,APXMIDP,2025-01-12,39,121.63,1884.5,APXMIDP
2025-01-12T18:30:00Z,APXMIDP,2025-01-12,38,121.77,2885.9,APXMIDP
2025-01-12T18:00:00Z,APXMIDP,2025-01-12,37,127.24,2875.5,APXMIDP
2025-01-12T17:30:00Z,APXMIDP,2025-01-12,36,125.34,2930.6,APXMIDP
2025-01-12T17:00:00Z,APXMIDP,2025-01-12,35,126.1,2944.9,APXMIDP
2025-01-12T16:30:00Z,APXMIDP,2025-01-12,34,126.3,2575.25,APXMIDP
2025-01-12T16:00:00Z,APXMIDP,2025-01-12,33,123.01,2434.25,APXMIDP
2025-01-12T15:30:00Z,APXMIDP,2025-01-12,32,119.68,1919.35,APXMIDP
2025-01-12T15:00:00Z,APXMIDP,2025-01-12,31,118.72,2383.45,APXMIDP
2025-01-12T14:30:00Z,APXMIDP,2025-01-12,30,104.61,2718.8,APXMIDP
2025-01-12T14:00:00Z,APXMIDP,2025-01-12,29,101.31,2400.3,APXMIDP
2025-01-12T13:30:00Z,APXMIDP,2025-01-12,28,107.15,1966.3,APXMIDP
2025-01-12T13:00:00Z,APXMIDP,2025-01-12,27,119.46,1600.45,APXMIDP
2025-01-12T12:30:00Z,APXMIDP,2025-01-12,26,120.12,1612.15,APXMIDP
2025-01-12T12:00:00Z,APXMIDP,2025-01-12,25,121.98,1561.4,APXMIDP
2025-01-12T11:30:00Z,APXMIDP,2025-01-12,24,121.83,1694.9,APXMIDP
2025-01-12T11:00:00Z,APXMIDP,2025-01-12,23,125.06,1722.6,APXMIDP
2025-01-12T10:30:00Z,APXMIDP,2025-01-12,22,121.37,1824.1,APXMIDP
2025-01-12T10:00:00Z,APXMIDP,2025-01-12,21,119.48,1712.15,APXMIDP
2025-01-12T09:30:00Z,APXMIDP,2025-01-12,20,115.47,1704.9,APXMIDP
2025-01-12T09:00:00Z,APXMIDP,2025-01-12,19,110.49,1416.9,APXMIDP
2025-01-12T08:30:00Z,APXMIDP,2025-01-12,18,103.87,1481.7,APXMIDP
2025-01-12T08:00:00Z,APXMIDP,2025-01-12,17,95.4,1468.3,APXMIDP
2025-01-12T07:30:00Z,APXMIDP,2025-01-12,16,99.07,1491.9,APXMIDP
2025-01-12T07:00:00Z,APXMIDP,2025-01-12,15,90.83,1402.05,APXMIDP
2025-01-12T06:30:00Z,APXMIDP,2025-01-12,14,86.61,1661.15,APXMIDP
2025-01-12T06:00:00Z,APXMIDP,2025-01-12,13,86.63,1479.05,APXMIDP
2025-01-12T05:30:00Z,APXMIDP,2025-01-12,12,87.46,1282.95,APXMIDP
2025-01-12T05:00:00Z,APXMIDP,2025-01-12,11,90.77,1324.75,APXMIDP
2025-01-12T04:30:00Z,APXMIDP,2025-01-12,10,93.46,1680.2,APXMIDP
2025-01-12T04:00:00Z,APXMIDP,2025-01-12,9,96.29,1525.1,APXMIDP
2025-01-12T03:30:00Z,APXMIDP,2025-01-12,8,98.98,1421.8,APXMIDP
2025-01-12T03:00:00Z,APXMIDP,2025-01-12,7,101.6,1282.6,APXMIDP
2025-01-12T02:30:00Z,APXMIDP,2025-01-12,6,101.38,1502.05,APXMIDP
2025-01-12T02:00:00Z,APXMIDP,2025-01-12,5,100.89,1467.7,APXMIDP
2025-01-12T01:30:00Z,APXMIDP,2025-01-12,4,106.92,1389.2,APXMIDP
2025-01-12T01:00:00Z,APXMIDP,2025-01-12,3,118.4,1475.95,APXMIDP
2025-01-12T00:30:00Z,APXMIDP,2025-01-12,2,119.57,1332.2,APXMIDP
2025-01-12T00:00:00Z,APXMIDP,2025-01-12,1,113.81,1005.4,APXMIDP
2025-01-11T23:30:00Z,APXMIDP,2025-01-11,48,110.03,1225.05,APXMIDP
2025-01-11T23:00:00Z,APXMIDP,2025-01-11,47,106.88,898.4,APXMIDP
2025-01-11T22:30:00Z,APXMIDP,2025-01-11,46,104.55,1843.05,APXMIDP
2025-01-11T22:00:00Z,APXMIDP,2025-01-11,45,108.86,2046.1,APXMIDP
2025-01-11T21:30:00Z,APXMIDP,2025-01-11,44,105.92,1787.45,APXMIDP
2025-01-11T21:00:00Z,APXMIDP,2025-01-11,43,108.13,1820.3,APXMIDP
2025-01-11T20:30:00Z,APXMIDP,2025-01-11,42,105.94,1650.05,APXMIDP
2025-01-11T20:00:00Z,APXMIDP,2025-01-11,41,114.23,1658.3,APXMIDP
2025-01-11T19:30:00Z,APXMIDP,2025-01-11,40,121.03,2042.75,APXMIDP
2025-01-11T19:00:00Z,APXMIDP,2025-01-11,39,135.69,2058.75,APXMIDP
2025-01-11T18:30:00Z,APXMIDP,2025-01-11,38,151.25,2130.1,APXMIDP
2025-01-11T18:00:00Z,APXMIDP,2025-01-11,37,152.74,2206.9,APXMIDP
2025-01-11T17:30:00Z,APXMIDP,2025-01-11,36,147.73,2205.75,APXMIDP
2025-01-11T17:00:00Z,APXMIDP,2025-01-11,35,147.41,2406.9,APXMIDP
2025-01-11T16:30:00Z,APXMIDP,2025-01-11,34,147.75,2191.0,APXMIDP
2025-01-11T16:00:00Z,APXMIDP,2025-01-11,33,123.87,1682.75,APXMIDP
2025-01-11T15:30:00Z,APXMIDP,2025-01-11,32,103.8,1957.55,APXMIDP
2025-01-11T15:00:00Z,APXMIDP,2025-01-11,31,100.41,1595.45,APXMIDP
2025-01-11T14:30:00Z,APXMIDP,2025-01-11,30,96.65,2023.95,APXMIDP
2025-01-11T14:00:00Z,APXMIDP,2025-01-11,29,93.72,2085.05,APXMIDP
2025-01-11T13:30:00Z,APXMIDP,2025-01-11,28,95.22,1981.55,APXMIDP
2025-01-11T13:00:00Z,APXMIDP,2025-01-11,27,93.84,1926.7,APXMIDP
2025-01-11T12:30:00Z,APXMIDP,2025-01-11,26,95.27,1760.1,APXMIDP
2025-01-11T12:00:00Z,APXMIDP,2025-01-11,25,93.9,2038.2,APXMIDP
2025-01-11T11:30:00Z,APXMIDP,2025-01-11,24,92.55,2201.7,APXMIDP
2025-01-11T11:00:00Z,APXMIDP,2025-01-11,23,92.65,1587.0,APXMIDP
2025-01-11T10:30:00Z,APXMIDP,2025-01-11,22,98.72,1835.65,APXMIDP
2025-01-11T10:00:00Z,APXMIDP,2025-01-11,21,107.85,2005.4,APXMIDP
2025-01-11T09:30:00Z,APXMIDP,2025-01-11,20,112.19,1715.8,APXMIDP
2025-01-11T09:00:00Z,APXMIDP,2025-01-11,19,109.94,1841.9,APXMIDP
2025-01-11T08:30:00Z,APXMIDP,2025-01-11,18,112.63,1802.7,APXMIDP
2025-01-11T08:00:00Z,APXMIDP,2025-01-11,17,91.87,1847.1,APXMIDP
2025-01-11T07:30:00Z,APXMIDP,2025-01-11,16,95.31,1444.7,APXMIDP
2025-01-11T07:00:00Z,APXMIDP,2025-01-11,15,102.99,1467.55,APXMIDP
2025-01-11T06:30:00Z,APXMIDP,2025-01-11,14,96.33,1506.1,APXMIDP
2025-01-11T06:00:00Z,APXMIDP,2025-01-11,13,96.46,1745.0,APXMIDP
2025-01-11T05:30:00Z,APXMIDP,2025-01-11,12,90.26,1390.15,APXMIDP
2025-01-11T05:00:00Z,APXMIDP,2025-01-11,11,91.77,1330.35,APXMIDP
2025-01-11T04:30:00Z,APXMIDP,2025-01-11,10,89.9,1164.95,APXMIDP
2025-01-11T04:00:00Z,APXMIDP,2025-01-11,9,89.29,1206.4,APXMIDP
2025-01-11T03:30:00Z,APXMIDP,2025-01-11,8,95.04,893.0,APXMIDP
2025-01-11T03:00:00Z,APXMIDP,2025-01-11,7,98.27,1102.35,APXMIDP
2025-01-11T02:30:00Z,APXMIDP,2025-01-11,6,99.79,832.2,APXMIDP
2025-01-11T02:00:00Z,APXMIDP,2025-01-11,5,106.5,1088.9,APXMIDP
2025-01-11T01:30:00Z,APXMIDP,2025-01-11,4,101.08,1017.45,APXMIDP
2025-01-11T01:00:00Z,APXMIDP,2025-01-11,3,99.9,1063.55,APXMIDP
2025-01-11T00:30:00Z,APXMIDP,2025-01-11,2,108.86,788.45,APXMIDP
2025-01-11T00:00:00Z,APXMIDP,2025-01-11,1,103.61,959.35,APXMIDP
2025-01-10T23:30:00Z,APXMIDP,2025-01-10,48,104.47,1218.1,APXMIDP
2025-01-10T23:00:00Z,APXMIDP,2025-01-10,47,115.79,1395.65,APXMIDP
2025-01-10T22:30:00Z,APXMIDP,2025-01-10,46,106.08,2118.15,APXMIDP
2025-01-10T22:00:00Z,APXMIDP,2025-01-10,45,105.92,2417.5,APXMIDP
2025-01-10T21:30:00Z,APXMIDP,2025-01-10,44,111.03,1992.5,APXMIDP
2025-01-10T21:00:00Z,APXMIDP,2025-01-10,43,115.16,2006.45,APXMIDP
2025-01-10T20:30:00Z,APXMIDP,2025-01-10,42,112.05,2259.95,APXMIDP
2025-01-10T20:00:00Z,APXMIDP,2025-01-10,41,121.44,2590.15,APXMIDP
2025-01-10T19:30:00Z,APXMIDP,2025-01-10,40,129.27,3456.4,APXMIDP
2025-01-10T19:00:00Z,APXMIDP,2025-01-10,39,131.91,3301.7,APXMIDP
2025-01-10T18:30:00Z,APXMIDP,2025-01-10,38,132.14,4225.7,APXMIDP
2025-01-10T18:00:00Z,APXMIDP,2025-01-10,37,140.72,4284.4,APXMIDP
2025-01-10T17:30:00Z,APXMIDP,2025-01-10,36,142.72,4323.9,APXMIDP
2025-01-10T17:00:00Z,APXMIDP,2025-01-10,35,142.72,4158.95,APXMIDP
2025-01-10T16:30:00Z,APXMIDP,2025-01-10,34,141.13,4478.15,APXMIDP
2025-01-10T16:00:00Z,APXMIDP,2025-01-10,33,127.99,4023.25,APXMIDP
2025-01-10T15:30:00Z,APXMIDP,2025-01-10,32,128.29,4523.2,APXMIDP
2025-01-10T15:00:00Z,APXMIDP,2025-01-10,31,124.21,4702.35,APXMIDP
2025-01-10T14:30:00Z,APXMIDP,2025-01-10,30,109.8,4988.85,APXMIDP
2025-01-10T14:00:00Z,APXMIDP,2025-01-10,29,110.61,4912.9,APXMIDP
2025-01-10T13:30:00Z,APXMIDP,2025-01-10,28,116.39,4244.75,APXMIDP
2025-01-10T13:00:00Z,APXMIDP,2025-01-10,27,118.22,4243.15,APXMIDP
2025-01-10T12:30:00Z,APXMIDP,2025-01-10,26,120.52,4353.25,APXMIDP
2025-01-10T12:00:00Z,APXMIDP,2025-01-10,25,128.03,4374.05,APXMIDP
2025-01-10T11:30:00Z,APXMIDP,2025-01-10,24,117.4,3991.35,APXMIDP
2025-01-10T11:00:00Z,APXMIDP,2025-01-10,23,121.17,3706.8,APXMIDP
2025-01-10T10:30:00Z,APXMIDP,2025-01-10,22,132.47,3094.95,APXMIDP
2025-01-10T10:00:00Z,APXMIDP,2025-01-10,21,133.43,2467.35,APXMIDP
2025-01-10T09:30:00Z,APXMIDP,2025-01-10,20,131.71,2416.7,APXMIDP
2025-01-10T09:00:00Z,APXMIDP,2025-01-10,19,139.66,2229.55,APXMIDP
2025-01-10T08:30:00Z,APXMIDP,2025-01-10,18,140.86,2702.5,APXMIDP
2025-01-10T08:00:00Z,APXMIDP,2025-01-10,17,142.92,2727.9,APXMIDP
2025-01-10T07:30:00Z,APXMIDP,2025-01-10,16,123.04,2894.15,APXMIDP
2025-01-10T07:00:00Z,APXMIDP,2025-01-10,15,114.37,2212.1,APXMIDP
2025-01-10T06:30:00Z,APXMIDP,2025-01-10,14,113.0,2210.25,APXMIDP
2025-01-10T06:00:00Z,APXMIDP,2025-01-10,13,99.79,2267.55,APXMIDP
2025-01-10T05:30:00Z,APXMIDP,2025-01-10,12,90.79,2135.45,APXMIDP
2025-01-10T05:00:00Z,APXMIDP,2025-01-10,11,91.45,2352.35,APXMIDP
2025-01-10T04:30:00Z,APXMIDP,2025-01-10,10,77.7,1663.3,APXMIDP
2025-01-10T04:00:00Z,APXMIDP,2025-01-10,9,78.69,1887.55,APXMIDP
2025-01-10T03:30:00Z,APXMIDP,2025-01-10,8,76.39,1408.0,APXMIDP
2025-01-10T03:00:00Z,APXMIDP,2025-01-10,7,77.17,1846.95,APXMIDP
2025-01-10T02:30:00Z,APXMIDP,2025-01-10,6,81.49,2286.0,APXMIDP
2025-01-10T02:00:00Z,APXMIDP,2025-01-10,5,80.59,2425.45,APXMIDP
2025-01-10T01:30:00Z,APXMIDP,2025-01-10,4,91.17,2217.7,APXMIDP
2025-01-10T01:00:00Z,APXMIDP,2025-01-10,3,87.78,1975.6,APXMIDP
2025-01-10T00:30:00Z,APXMIDP,2025-01-10,2,74.31,2042.85,APXMIDP
2025-01-10T00:00:00Z,APXMIDP,2025-01-10,1,70.3,1676.7,APXMIDP
2025-01-09T23:30:00Z,APXMIDP,2025-01-09,48,76.69,1692.4,APXMIDP
2025-01-09T23:00:00Z,APXMIDP,2025-01-09,47,72.56,1524.5,APXMIDP
2025-01-09T22:30:00Z,APXMIDP,2025-01-09,46,80.44,3067.0,APXMIDP
2025-01-09T22:00:00Z,APXMIDP,2025-01-09,45,86.47,3615.55,APXMIDP
2025-01-09T21:30:00Z,APXMIDP,2025-01-09,44,88.77,3309.25,APXMIDP
2025-01-09T21:00:00Z,APXMIDP,2025-01-09,43,84.06,2442.5,APXMIDP
2025-01-09T20:30:00Z,APXMIDP,2025-01-09,42,94.2,3619.4,APXMIDP
2025-01-09T20:00:00Z,APXMIDP,2025-01-09,41,94.01,2760.35,APXMIDP
2025-01-09T19:30:00Z,APXMIDP,2025-01-09,40,94.29,2644.65,APXMIDP
2025-01-09T19:00:00Z,APXMIDP,2025-01-09,39,99.34,2591.2,APXMIDP
2025-01-09T18:30:00Z,APXMIDP,2025-01-09,38,108.97,3795.85,APXMIDP
2025-01-09T18:00:00Z,APXMIDP,2025-01-09,37,112.44,4277.0,APXMIDP
2025-01-09T17:30:00Z,APXMIDP,2025-01-09,36,106.49,4024.9,APXMIDP
2025-01-09T17:00:00Z,APXMIDP,2025-01-09,35,101.55,3685.85,APXMIDP
2025-01-09T16:30:00Z,APXMIDP,2025-01-09,34,111.73,3931.4,APXMIDP
