DATETIME,provider,price_GBP_per_MWh,volume_MWh
2025-08-05 23:00:00,APXMIDP,34.7,2574.75
2025-08-05 23:30:00,APXMIDP,31.96,2274.15
2025-08-06 00:00:00,APXMIDP,25.06,1589.1
2025-08-06 00:30:00,APXMIDP,23.18,1879.25
2025-08-06 01:00:00,APXMIDP,19.93,1961.95
2025-08-06 01:30:00,APXMIDP,19.36,1960.95
2025-08-06 02:00:00,APXMIDP,18.89,1756.25
2025-08-06 02:30:00,APXMIDP,18.17,1841.0
2025-08-06 03:00:00,APXMIDP,13.75,2287.95
2025-08-06 03:30:00,APXMIDP,17.76,2040.4
2025-08-06 04:00:00,APXMIDP,23.16,2243.3
2025-08-06 04:30:00,APXMIDP,33.71,2217.95
2025-08-06 05:00:00,APXMIDP,49.74,2268.6
2025-08-06 05:30:00,APXMIDP,65.12,2515.15
2025-08-06 06:00:00,APXMIDP,60.9,2076.75
2025-08-06 06:30:00,APXMIDP,74.93,2366.55
2025-08-06 07:00:00,APXMIDP,67.48,2109.75
2025-08-06 07:30:00,APXMIDP,60.23,1833.3
2025-08-06 08:00:00,APXMIDP,57.71,2529.85
2025-08-06 08:30:00,APXMIDP,52.63,2373.5
2025-08-06 09:00:00,APXMIDP,49.61,2975.5
2025-08-06 09:30:00,APXMIDP,47.1,2360.25
2025-08-06 10:00:00,APXMIDP,41.67,2433.7
2025-08-06 10:30:00,APXMIDP,39.88,2304.25
2025-08-06 11:00:00,APXMIDP,40.9,2120.95
2025-08-06 11:30:00,APXMIDP,42.02,2423.8
2025-08-06 12:00:00,APXMIDP,42.16,2507.25
2025-08-06 12:30:00,APXMIDP,42.39,2357.95
2025-08-06 13:00:00,APXMIDP,39.36,2834.8
2025-08-06 13:30:00,APXMIDP,41.69,2705.15
2025-08-06 14:00:00,APXMIDP,45.72,2600.55
2025-08-06 14:30:00,APXMIDP,47.2,2618.25
2025-08-06 15:00:00,APXMIDP,48.88,2518.65
2025-08-06 15:30:00,APXMIDP,53.17,2742.5
2025-08-06 16:00:00,APXMIDP,67.96,3327.0
2025-08-06 16:30:00,APXMIDP,68.44,3140.8
2025-08-06 17:00:00,APXMIDP,93.52,3308.1
2025-08-06 17:30:00,APXMIDP,94.43,3269.95
2025-08-06 18:00:00,APXMIDP,111.41,2839.25
2025-08-06 18:30:00,APXMIDP,110.85,3085.55
2025-08-06 19:00:00,APXMIDP,109.57,2847.1
2025-08-06 19:30:00,APXMIDP,107.38,2849.35
2025-08-06 20:00:00,APXMIDP,101.23,3298.6
2025-08-06 20:30:00,APXMIDP,89.37,2965.15
2025-08-06 21:00:00,APXMIDP,94.54,3061.2
2025-08-06 21:30:00,APXMIDP,87.22,3404.25
2025-08-06 22:00:00,APXMIDP,86.46,2902.15
2025-08-06 22:30:00,APXMIDP,90.4,2486.9
2025-08-06 23:00:00,APXMIDP,87.44,2580.6
2025-08-06 23:30:00,APXMIDP,69.43,2623.35
2025-08-07 00:00:00,APXMIDP,54.38,2237.25
2025-08-07 00:30:00,APXMIDP,36.77,1796.0
2025-08-07 01:00:00,APXMIDP,37.35,1934.45
2025-08-07 01:30:00,APXMIDP,30.69,1889.8
2025-08-07 02:00:00,APXMIDP,24.26,2080.05
2025-08-07 02:30:00,APXMIDP,21.26,2100.3
2025-08-07 03:00:00,APXMIDP,22.09,1894.65
2025-08-07 03:30:00,APXMIDP,31.15,2282.5
2025-08-07 04:00:00,APXMIDP,57.33,2833.45
2025-08-07 04:30:00,APXMIDP,69.05,2313.8
2025-08-07 05:00:00,APXMIDP,69.45,2218.65
2025-08-07 05:30:00,APXMIDP,80.94,2460.45
2025-08-07 06:00:00,APXMIDP,82.08,2507.4
2025-08-07 06:30:00,APXMIDP,85.17,2681.15
2025-08-07 07:00:00,APXMIDP,65.91,2684.55
2025-08-07 07:30:00,APXMIDP,66.17,3179.85
2025-08-07 08:00:00,APXMIDP,28.6,2790.75
2025-08-07 08:30:00,APXMIDP,23.34,2547.0
2025-08-07 09:00:00,APXMIDP,19.95,3147.7
2025-08-07 09:30:00,APXMIDP,15.33,2762.2
2025-08-07 10:00:00,APXMIDP,0.74,2454.65
2025-08-07 10:30:00,APXMIDP,-3.21,2661.65
2025-08-07 11:00:00,APXMIDP,-5.28,2799.05
2025-08-07 11:30:00,APXMIDP,-8.26,2774.35
2025-08-07 12:00:00,APXMIDP,-10.28,3595.3
2025-08-07 12:30:00,APXMIDP,-12.63,3190.9
2025-08-07 13:00:00,APXMIDP,-8.33,3844.9
2025-08-07 13:30:00,APXMIDP,-2.62,4306.5
2025-08-07 14:00:00,APXMIDP,12.14,3705.25
2025-08-07 14:30:00,APXMIDP,26.6,3872.75
2025-08-07 15:00:00,APXMIDP,53.46,4095.5
2025-08-07 15:30:00,APXMIDP,63.87,3885.95
2025-08-07 16:00:00,APXMIDP,88.69,3196.3
2025-08-07 16:30:00,APXMIDP,86.81,3686.65
2025-08-07 17:00:00,APXMIDP,92.71,3192.45
2025-08-07 17:30:00,APXMIDP,94.81,2889.45
2025-08-07 18:00:00,APXMIDP,106.78,2811.35
2025-08-07 18:30:00,APXMIDP,108.7,3088.05
2025-08-07 19:00:00,APXMIDP,106.76,3146.55
2025-08-07 19:30:00,APXMIDP,105.18,3620.5
2025-08-07 20:00:00,APXMIDP,87.67,3352.3
2025-08-07 20:30:00,APXMIDP,85.49,3053.25
2025-08-07 21:00:00,APXMIDP,84.43,3341.6
2025-08-07 21:30:00,APXMIDP,81.28,3432.5
2025-08-07 22:00:00,APXMIDP,79.39,2394.85
2025-08-07 22:30:00,APXMIDP,90.32,2346.95
2025-08-07 23:00:00,APXMIDP,87.25,2117.5
2025-08-07 23:30:00,APXMIDP,88.04,1872.05
2025-08-08 00:00:00,APXMIDP,87.25,2238.9
2025-08-08 00:30:00,APXMIDP,79.18,2474.05
2025-08-08 01:00:00,APXMIDP,78.5,2664.45
2025-08-08 01:30:00,APXMIDP,78.77,2625.45
2025-08-08 02:00:00,APXMIDP,86.35,2117.7
2025-08-08 02:30:00,APXMIDP,78.9,2278.6
2025-08-08 03:00:00,APXMIDP,82.52,2206.25
2025-08-08 03:30:00,APXMIDP,81.28,2112.55
2025-08-08 04:00:00,APXMIDP,96.41,1824.55
2025-08-08 04:30:00,APXMIDP,96.05,2039.4
2025-08-08 05:00:00,APXMIDP,100.78,2344.2
2025-08-08 05:30:00,APXMIDP,104.89,2461.5
2025-08-08 06:00:00,APXMIDP,99.47,3385.6
2025-08-08 06:30:00,APXMIDP,100.65,3624.75
2025-08-08 07:00:00,APXMIDP,92.86,3415.5
2025-08-08 07:30:00,APXMIDP,87.03,3659.3
2025-08-08 08:00:00,APXMIDP,81.91,3539.7
2025-08-08 08:30:00,APXMIDP,67.65,3804.4
2025-08-08 09:00:00,APXMIDP,50.58,3914.7
2025-08-08 09:30:00,APXMIDP,53.3,4326.7
2025-08-08 10:00:00,APXMIDP,31.16,5317.2
2025-08-08 10:30:00,APXMIDP,24.24,4952.05
2025-08-08 11:00:00,APXMIDP,21.71,5329.15
2025-08-08 11:30:00,APXMIDP,19.24,4981.25
2025-08-08 12:00:00,APXMIDP,17.24,6051.7
2025-08-08 12:30:00,APXMIDP,16.3,5725.55
2025-08-08 13:00:00,APXMIDP,28.79,6106.1
2025-08-08 13:30:00,APXMIDP,27.48,6744.15
2025-08-08 14:00:00,APXMIDP,35.03,4541.15
2025-08-08 14:30:00,APXMIDP,44.29,4363.9
2025-08-08 15:00:00,APXMIDP,58.67,3241.0
2025-08-08 15:30:00,APXMIDP,71.59,3326.05
2025-08-08 16:00:00,APXMIDP,84.35,2771.9
2025-08-08 16:30:00,APXMIDP,86.71,3112.2
2025-08-08 17:00:00,APXMIDP,88.1,3147.8
2025-08-08 17:30:00,APXMIDP,90.67,2875.45
2025-08-08 18:00:00,APXMIDP,102.59,3273.25
2025-08-08 18:30:00,APXMIDP,103.09,2969.8
2025-08-08 19:00:00,APXMIDP,99.89,3390.05
2025-08-08 19:30:00,APXMIDP,95.98,3284.95
2025-08-08 20:00:00,APXMIDP,91.99,2777.95
2025-08-08 20:30:00,APXMIDP,87.8,2729.65
2025-08-08 21:00:00,APXMIDP,86.65,2603.8
2025-08-08 21:30:00,APXMIDP,81.36,2586.45
2025-08-08 22:00:00,APXMIDP,78.69,1779.1
2025-08-08 22:30:00,APXMIDP,81.06,1430.1
2025-08-08 23:00:00,APXMIDP,76.9,1643.15
2025-08-08 23:30:00,APXMIDP,69.5,1382.0
2025-08-09 00:00:00,APXMIDP,62.49,1282.35
2025-08-09 00:30:00,APXMIDP,59.64,1150.9
2025-08-09 01:00:00,APXMIDP,63.04,1232.75
2025-08-09 01:30:00,APXMIDP,57.94,1436.0
2025-08-09 02:00:00,APXMIDP,63.03,1399.85
2025-08-09 02:30:00,APXMIDP,58.93,1460.45
2025-08-09 03:00:00,APXMIDP,57.53,1420.7
2025-08-09 03:30:00,APXMIDP,53.44,1224.95
2025-08-09 04:00:00,APXMIDP,61.65,1532.75
2025-08-09 04:30:00,APXMIDP,61.55,1293.3
2025-08-09 05:00:00,APXMIDP,54.36,1806.7
2025-08-09 05:30:00,APXMIDP,57.88,1826.65
2025-08-09 06:00:00,APXMIDP,62.02,1700.65
2025-08-09 06:30:00,APXMIDP,64.48,1911.25
2025-08-09 07:00:00,APXMIDP,41.19,2272.8
2025-08-09 07:30:00,APXMIDP,36.03,1979.0
2025-08-09 08:00:00,APXMIDP,21.66,2070.45
2025-08-09 08:30:00,APXMIDP,13.0,1919.05
2025-08-09 09:00:00,APXMIDP,9.17,2158.45
2025-08-09 09:30:00,APXMIDP,8.72,2631.35
2025-08-09 10:00:00,APXMIDP,-3.88,2192.3
2025-08-09 10:30:00,APXMIDP,-3.32,2282.2
2025-08-09 11:00:00,APXMIDP,-7.55,2017.75
2025-08-09 11:30:00,APXMIDP,-10.04,1958.7
2025-08-09 12:00:00,APXMIDP,-10.63,2125.9
2025-08-09 12:30:00,APXMIDP,-12.53,2109.1
2025-08-09 13:00:00,APXMIDP,-10.46,2409.75
2025-08-09 13:30:00,APXMIDP,-12.88,2210.85
2025-08-09 14:00:00,APXMIDP,-5.65,2163.6
2025-08-09 14:30:00,APXMIDP,-6.36,2432.85
2025-08-09 15:00:00,APXMIDP,-9.61,1983.8
2025-08-09 15:30:00,APXMIDP,17.52,2649.25
2025-08-09 16:00:00,APXMIDP,54.28,2313.2
2025-08-09 16:30:00,APXMIDP,81.32,2364.25
2025-08-09 17:00:00,APXMIDP,74.56,2687.6
2025-08-09 17:30:00,APXMIDP,82.19,2198.55
2025-08-09 18:00:00,APXMIDP,90.4,2178.9
2025-08-09 18:30:00,APXMIDP,92.51,2318.7
2025-08-09 19:00:00,APXMIDP,91.5,2645.9
2025-08-09 19:30:00,APXMIDP,93.69,2754.85
2025-08-09 20:00:00,APXMIDP,95.76,2196.0
2025-08-09 20:30:00,APXMIDP,97.19,2256.3
2025-08-09 21:00:00,APXMIDP,90.33,2525.0
2025-08-09 21:30:00,APXMIDP,79.8,2425.5
2025-08-09 22:00:00,APXMIDP,65.59,1669.85
2025-08-09 22:30:00,APXMIDP,67.35,1625.7
2025-08-09 23:00:00,APXMIDP,73.49,1517.05
2025-08-09 23:30:00,APXMIDP,78.17,1422.7
2025-08-10 00:00:00,APXMIDP,75.44,1344.7
2025-08-10 00:30:00,APXMIDP,78.09,1427.25
2025-08-10 01:00:00,APXMIDP,80.07,1325.85
2025-08-10 01:30:00,APXMIDP,78.58,1344.4
2025-08-10 02:00:00,APXMIDP,74.64,1391.3
2025-08-10 02:30:00,APXMIDP,75.92,1368.8
2025-08-10 03:00:00,APXMIDP,78.34,1509.7
2025-08-10 03:30:00,APXMIDP,78.78,1452.35
2025-08-10 04:00:00,APXMIDP,86.99,1270.05
2025-08-10 04:30:00,APXMIDP,88.64,1343.45
2025-08-10 05:00:00,APXMIDP,90.4,1311.95
2025-08-10 05:30:00,APXMIDP,91.28,1586.55
2025-08-10 06:00:00,APXMIDP,92.86,1458.3
2025-08-10 06:30:00,APXMIDP,89.46,1754.15
2025-08-10 07:00:00,APXMIDP,92.04,1768.7
2025-08-10 07:30:00,APXMIDP,91.08,1799.55
2025-08-10 08:00:00,APXMIDP,84.91,1395.25
2025-08-10 08:30:00,APXMIDP,78.81,1485.2
2025-08-10 09:00:00,APXMIDP,81.08,1421.35
2025-08-10 09:30:00,APXMIDP,74.28,1436.95
2025-08-10 10:00:00,APXMIDP,59.6,1479.75
2025-08-10 10:30:00,APXMIDP,50.15,1561.15
2025-08-10 11:00:00,APXMIDP,46.45,1612.55
2025-08-10 11:30:00,APXMIDP,44.68,1646.4
2025-08-10 12:00:00,APXMIDP,38.49,2104.45
2025-08-10 12:30:00,APXMIDP,37.22,2221.75
2025-08-10 13:00:00,APXMIDP,36.2,2072.95
2025-08-10 13:30:00,APXMIDP,30.73,2388.8
2025-08-10 14:00:00,APXMIDP,31.73,1636.1
2025-08-10 14:30:00,APXMIDP,36.02,1943.8
2025-08-10 15:00:00,APXMIDP,51.54,1877.8
2025-08-10 15:30:00,APXMIDP,69.0,2176.3
2025-08-10 16:00:00,APXMIDP,85.97,1613.25
2025-08-10 16:30:00,APXMIDP,90.95,1818.0
2025-08-10 17:00:00,APXMIDP,92.87,2296.7
2025-08-10 17:30:00,APXMIDP,93.63,2350.4
2025-08-10 18:00:00,APXMIDP,106.27,2662.85
2025-08-10 18:30:00,APXMIDP,103.97,2396.4
2025-08-10 19:00:00,APXMIDP,100.16,2658.9
2025-08-10 19:30:00,APXMIDP,103.29,2772.5
2025-08-10 20:00:00,APXMIDP,89.98,2746.4
2025-08-10 20:30:00,APXMIDP,89.28,2674.5
2025-08-10 21:00:00,APXMIDP,93.48,2241.45
2025-08-10 21:30:00,APXMIDP,85.9,2086.65
2025-08-10 22:00:00,APXMIDP,81.13,1590.8
2025-08-10 22:30:00,APXMIDP,80.91,1361.65
2025-08-10 23:00:00,APXMIDP,82.48,1438.25
2025-08-10 23:30:00,APXMIDP,76.57,1346.55
2025-08-11 00:00:00,APXMIDP,75.49,1483.9
2025-08-11 00:30:00,APXMIDP,73.74,1472.45
2025-08-11 01:00:00,APXMIDP,74.54,1574.75
2025-08-11 01:30:00,APXMIDP,73.67,1716.1
2025-08-11 02:00:00,APXMIDP,73.22,1428.85
2025-08-11 02:30:00,APXMIDP,68.15,1482.9
2025-08-11 03:00:00,APXMIDP,76.33,1580.65
2025-08-11 03:30:00,APXMIDP,73.75,1689.75
2025-08-11 04:00:00,APXMIDP,82.58,1501.8
2025-08-11 04:30:00,APXMIDP,83.05,1821.9
2025-08-11 05:00:00,APXMIDP,81.27,1524.75
2025-08-11 05:30:00,APXMIDP,87.5,1834.7
2025-08-11 06:00:00,APXMIDP,74.55,1743.45
2025-08-11 06:30:00,APXMIDP,88.71,1781.1
2025-08-11 07:00:00,APXMIDP,71.18,1628.05
2025-08-11 07:30:00,APXMIDP,71.02,1568.45
2025-08-11 08:00:00,APXMIDP,69.82,1689.3
2025-08-11 08:30:00,APXMIDP,69.84,1983.1
2025-08-11 09:00:00,APXMIDP,68.2,1967.5
2025-08-11 09:30:00,APXMIDP,67.57,2125.4
2025-08-11 10:00:00,APXMIDP,70.25,2327.45
2025-08-11 10:30:00,APXMIDP,71.23,2014.4
2025-08-11 11:00:00,APXMIDP,75.41,2431.95
2025-08-11 11:30:00,APXMIDP,71.49,2373.0
2025-08-11 12:00:00,APXMIDP,75.9,2285.05
2025-08-11 12:30:00,APXMIDP,77.01,2400.85
2025-08-11 13:00:00,APXMIDP,78.15,2443.8
2025-08-11 13:30:00,APXMIDP,79.91,2555.0
2025-08-11 14:00:00,APXMIDP,84.54,2348.4
2025-08-11 14:30:00,APXMIDP,85.49,2295.75
2025-08-11 15:00:00,APXMIDP,84.77,2921.65
2025-08-11 15:30:00,APXMIDP,85.93,3473.8
2025-08-11 16:00:00,APXMIDP,112.24,3331.7
2025-08-11 16:30:00,APXMIDP,122.68,3693.55
2025-08-11 17:00:00,APXMIDP,139.86,3181.1
2025-08-11 17:30:00,APXMIDP,137.46,3017.1
2025-08-11 18:00:00,APXMIDP,154.67,3350.4
2025-08-11 18:30:00,APXMIDP,148.76,3411.15
2025-08-11 19:00:00,APXMIDP,113.72,3276.35
2025-08-11 19:30:00,APXMIDP,109.68,3909.9
2025-08-11 20:00:00,APXMIDP,94.25,3727.9
2025-08-11 20:30:00,APXMIDP,92.32,3141.7
2025-08-11 21:00:00,APXMIDP,92.24,3403.9
2025-08-11 21:30:00,APXMIDP,86.15,2912.45
2025-08-11 22:00:00,APXMIDP,74.38,1830.6
2025-08-11 22:30:00,APXMIDP,75.33,1209.5
2025-08-11 23:00:00,APXMIDP,73.28,1260.9
2025-08-11 23:30:00,APXMIDP,72.14,1472.1
2025-08-12 00:00:00,APXMIDP,75.99,1614.35
2025-08-12 00:30:00,APXMIDP,76.4,1421.5
2025-08-12 01:00:00,APXMIDP,69.95,1665.8
2025-08-12 01:30:00,APXMIDP,71.56,1942.05
2025-08-12 02:00:00,APXMIDP,69.71,1584.35
2025-08-12 02:30:00,APXMIDP,68.22,1383.9
2025-08-12 03:00:00,APXMIDP,69.32,1513.9
2025-08-12 03:30:00,APXMIDP,68.41,1406.85
2025-08-12 04:00:00,APXMIDP,84.77,1326.7
2025-08-12 04:30:00,APXMIDP,93.62,1427.4
2025-08-12 05:00:00,APXMIDP,89.95,1987.55
2025-08-12 05:30:00,APXMIDP,91.32,2253.95
2025-08-12 06:00:00,APXMIDP,84.88,2346.45
2025-08-12 06:30:00,APXMIDP,91.73,2227.0
2025-08-12 07:00:00,APXMIDP,95.65,1715.7
2025-08-12 07:30:00,APXMIDP,100.03,1656.65
2025-08-12 08:00:00,APXMIDP,97.65,1990.2
2025-08-12 08:30:00,APXMIDP,96.55,1656.0
2025-08-12 09:00:00,APXMIDP,97.58,1699.7
2025-08-12 09:30:00,APXMIDP,91.71,1831.6
2025-08-12 10:00:00,APXMIDP,83.48,2255.55
2025-08-12 10:30:00,APXMIDP,81.65,2024.7
2025-08-12 11:00:00,APXMIDP,85.62,2644.05
2025-08-12 11:30:00,APXMIDP,90.41,2357.65
2025-08-12 12:00:00,APXMIDP,83.24,3377.05
2025-08-12 12:30:00,APXMIDP,79.54,3570.65
2025-08-12 13:00:00,APXMIDP,81.28,3327.3
2025-08-12 13:30:00,APXMIDP,80.25,3392.8
2025-08-12 14:00:00,APXMIDP,87.96,3253.75
2025-08-12 14:30:00,APXMIDP,82.53,3267.6
2025-08-12 15:00:00,APXMIDP,80.55,3236.7
2025-08-12 15:30:00,APXMIDP,78.06,3784.45
2025-08-12 16:00:00,APXMIDP,100.7,4616.5
2025-08-12 16:30:00,APXMIDP,103.59,5077.95
2025-08-12 17:00:00,APXMIDP,124.39,4024.55
2025-08-12 17:30:00,APXMIDP,129.27,4875.25
2025-08-12 18:00:00,APXMIDP,125.88,4671.9
2025-08-12 18:30:00,APXMIDP,122.59,4060.7
2025-08-12 19:00:00,APXMIDP,109.16,4155.6
2025-08-12 19:30:00,APXMIDP,105.02,3678.5
2025-08-12 20:00:00,APXMIDP,92.81,2856.7
2025-08-12 20:30:00,APXMIDP,86.8,2650.95
2025-08-12 21:00:00,APXMIDP,88.47,2743.35
2025-08-12 21:30:00,APXMIDP,86.64,2667.05
2025-08-12 22:00:00,APXMIDP,81.38,672.2
2025-08-12 22:30:00,APXMIDP,79.73,448.3
2025-08-12 23:00:00,APXMIDP,79.44,427.55
2025-08-12 23:30:00,APXMIDP,75.74,456.75
2025-08-13 00:00:00,APXMIDP,80.3,765.45
2025-08-13 00:30:00,APXMIDP,77.92,799.85
2025-08-13 01:00:00,APXMIDP,80.89,940.1
2025-08-13 01:30:00,APXMIDP,79.84,1034.65
2025-08-13 02:00:00,APXMIDP,81.42,1276.65
2025-08-13 02:30:00,APXMIDP,85.36,1369.25
2025-08-13 03:00:00,APXMIDP,86.63,1329.6
2025-08-13 03:30:00,APXMIDP,81.66,1449.7
2025-08-13 04:00:00,APXMIDP,85.9,1575.75
2025-08-13 04:30:00,APXMIDP,92.27,1745.85
2025-08-13 05:00:00,APXMIDP,93.53,2169.6
2025-08-13 05:30:00,APXMIDP,96.18,2253.8
2025-08-13 06:00:00,APXMIDP,91.17,2264.8
2025-08-13 06:30:00,APXMIDP,95.68,2430.6
2025-08-13 07:00:00,APXMIDP,96.21,1992.35
2025-08-13 07:30:00,APXMIDP,98.5,2312.7
2025-08-13 08:00:00,APXMIDP,100.53,2884.55
2025-08-13 08:30:00,APXMIDP,95.46,2904.45
2025-08-13 09:00:00,APXMIDP,93.08,2809.15
2025-08-13 09:30:00,APXMIDP,98.79,3650.8
2025-08-13 10:00:00,APXMIDP,91.21,3785.85
2025-08-13 10:30:00,APXMIDP,84.66,3846.9
2025-08-13 11:00:00,APXMIDP,82.51,3301.2
2025-08-13 11:30:00,APXMIDP,79.49,3388.55
2025-08-13 12:00:00,APXMIDP,79.28,3130.6
2025-08-13 12:30:00,APXMIDP,75.29,3283.4
2025-08-13 13:00:00,APXMIDP,74.3,3207.25
2025-08-13 13:30:00,APXMIDP,74.04,2969.1
2025-08-13 14:00:00,APXMIDP,75.4,2717.1
2025-08-13 14:30:00,APXMIDP,74.9,2740.35
2025-08-13 15:00:00,APXMIDP,81.5,3107.3
2025-08-13 15:30:00,APXMIDP,73.3,3976.7
2025-08-13 16:00:00,APXMIDP,90.72,3475.55
2025-08-13 16:30:00,APXMIDP,89.54,3564.15
2025-08-13 17:00:00,APXMIDP,110.86,4121.35
2025-08-13 17:30:00,APXMIDP,109.58,4382.2
2025-08-13 18:00:00,APXMIDP,107.42,4302.75
2025-08-13 18:30:00,APXMIDP,106.42,4455.0
2025-08-13 19:00:00,APXMIDP,97.44,4458.45
2025-08-13 19:30:00,APXMIDP,93.99,4461.95
2025-08-13 20:00:00,APXMIDP,88.71,3439.85
2025-08-13 20:30:00,APXMIDP,84.09,3195.4
2025-08-13 21:00:00,APXMIDP,84.32,3122.35
2025-08-13 21:30:00,APXMIDP,82.62,3682.95
2025-08-13 22:00:00,APXMIDP,73.12,2062.0
2025-08-13 22:30:00,APXMIDP,78.11,2002.35
2025-08-13 23:00:00,APXMIDP,77.54,1930.9
2025-08-13 23:30:00,APXMIDP,77.53,1818.6
2025-08-14 00:00:00,APXMIDP,76.97,1851.35
2025-08-14 00:30:00,APXMIDP,77.32,1849.1
2025-08-14 01:00:00,APXMIDP,75.01,2084.0
2025-08-14 01:30:00,APXMIDP,73.22,2057.15
2025-08-14 02:00:00,APXMIDP,73.14,1929.45
2025-08-14 02:30:00,APXMIDP,72.47,1744.15
2025-08-14 03:00:00,APXMIDP,69.82,1872.55
2025-08-14 03:30:00,APXMIDP,71.37,2196.5
2025-08-14 04:00:00,APXMIDP,74.22,1892.2
2025-08-14 04:30:00,APXMIDP,74.08,1669.1
2025-08-14 05:00:00,APXMIDP,76.31,1982.7
2025-08-14 05:30:00,APXMIDP,85.59,2155.25
2025-08-14 06:00:00,APXMIDP,78.92,1986.3
2025-08-14 06:30:00,APXMIDP,85.11,2501.95
2025-08-14 07:00:00,APXMIDP,76.39,1950.8
2025-08-14 07:30:00,APXMIDP,81.88,2472.45
2025-08-14 08:00:00,APXMIDP,77.1,2176.5
2025-08-14 08:30:00,APXMIDP,72.8,2074.95
2025-08-14 09:00:00,APXMIDP,70.3,2447.55
2025-08-14 09:30:00,APXMIDP,71.46,3398.3
2025-08-14 10:00:00,APXMIDP,68.39,3038.35
2025-08-14 10:30:00,APXMIDP,70.16,2334.55
2025-08-14 11:00:00,APXMIDP,69.73,2879.1
2025-08-14 11:30:00,APXMIDP,69.33,2149.35
2025-08-14 12:00:00,APXMIDP,68.99,2933.05
2025-08-14 12:30:00,APXMIDP,68.53,2861.65
2025-08-14 13:00:00,APXMIDP,69.39,3115.15
2025-08-14 13:30:00,APXMIDP,69.48,3247.05
2025-08-14 14:00:00,APXMIDP,69.99,3122.3
2025-08-14 14:30:00,APXMIDP,69.03,2677.2
2025-08-14 15:00:00,APXMIDP,72.47,3484.7
2025-08-14 15:30:00,APXMIDP,70.34,3442.15
2025-08-14 16:00:00,APXMIDP,77.85,3563.3
2025-08-14 16:30:00,APXMIDP,80.94,3738.9
2025-08-14 17:00:00,APXMIDP,101.26,4436.35
2025-08-14 17:30:00,APXMIDP,104.01,4775.85
2025-08-14 18:00:00,APXMIDP,106.25,4942.5
2025-08-14 18:30:00,APXMIDP,109.69,4794.6
2025-08-14 19:00:00,APXMIDP,106.82,4931.9
2025-08-14 19:30:00,APXMIDP,105.65,4760.75
2025-08-14 20:00:00,APXMIDP,98.45,4902.5
2025-08-14 20:30:00,APXMIDP,96.02,4537.35
2025-08-14 21:00:00,APXMIDP,99.23,4098.15
2025-08-14 21:30:00,APXMIDP,89.57,3740.95
2025-08-14 22:00:00,APXMIDP,78.11,2567.05
2025-08-14 22:30:00,APXMIDP,80.3,1944.1
2025-08-14 23:00:00,APXMIDP,79.64,1462.35
2025-08-14 23:30:00,APXMIDP,75.99,1725.25
2025-08-15 00:00:00,APXMIDP,77.46,1449.85
2025-08-15 00:30:00,APXMIDP,73.92,1453.7
2025-08-15 01:00:00,APXMIDP,75.15,1504.25
2025-08-15 01:30:00,APXMIDP,76.19,1543.35
2025-08-15 02:00:00,APXMIDP,78.24,1369.3
2025-08-15 02:30:00,APXMIDP,79.67,1390.05
2025-08-15 03:00:00,APXMIDP,76.06,1489.25
2025-08-15 03:30:00,APXMIDP,76.28,1501.2
2025-08-15 04:00:00,APXMIDP,76.76,1626.7
2025-08-15 04:30:00,APXMIDP,79.86,1549.95
2025-08-15 05:00:00,APXMIDP,79.36,1821.25
2025-08-15 05:30:00,APXMIDP,86.25,2192.8
2025-08-15 06:00:00,APXMIDP,82.74,1920.6
2025-08-15 06:30:00,APXMIDP,88.68,2133.6
2025-08-15 07:00:00,APXMIDP,85.39,1959.8
2025-08-15 07:30:00,APXMIDP,84.79,1945.3
2025-08-15 08:00:00,APXMIDP,78.62,1839.8
2025-08-15 08:30:00,APXMIDP,75.51,1778.65
2025-08-15 09:00:00,APXMIDP,73.74,2092.3
2025-08-15 09:30:00,APXMIDP,73.82,1950.5
2025-08-15 10:00:00,APXMIDP,72.32,2385.2
2025-08-15 10:30:00,APXMIDP,65.76,2174.85
2025-08-15 11:00:00,APXMIDP,69.19,2366.6
2025-08-15 11:30:00,APXMIDP,64.66,2180.1
2025-08-15 12:00:00,APXMIDP,63.35,2452.85
2025-08-15 12:30:00,APXMIDP,68.07,3058.55
2025-08-15 13:00:00,APXMIDP,65.81,3435.65
2025-08-15 13:30:00,APXMIDP,64.82,3569.55
2025-08-15 14:00:00,APXMIDP,70.53,2781.4
2025-08-15 14:30:00,APXMIDP,69.96,2830.8
2025-08-15 15:00:00,APXMIDP,73.26,3487.3
2025-08-15 15:30:00,APXMIDP,72.03,3253.55
2025-08-15 16:00:00,APXMIDP,81.52,2333.5
2025-08-15 16:30:00,APXMIDP,82.68,2556.4
2025-08-15 17:00:00,APXMIDP,91.08,2272.7
2025-08-15 17:30:00,APXMIDP,93.49,2297.2
2025-08-15 18:00:00,APXMIDP,96.44,2396.95
2025-08-15 18:30:00,APXMIDP,102.18,2267.7
2025-08-15 19:00:00,APXMIDP,99.04,2414.2
2025-08-15 19:30:00,APXMIDP,96.56,2421.4
2025-08-15 20:00:00,APXMIDP,99.66,2300.75
2025-08-15 20:30:00,APXMIDP,90.15,2161.8
2025-08-15 21:00:00,APXMIDP,79.53,2207.25
2025-08-15 21:30:00,APXMIDP,80.45,2466.95
2025-08-15 22:00:00,APXMIDP,80.48,1730.85
2025-08-15 22:30:00,APXMIDP,80.54,1737.3
2025-08-15 23:00:00,APXMIDP,81.75,1463.5
