DATETIME,GAS,COAL,NUCLEAR,WIND,WIND_EMB,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,GENERATION,CARBON_INTENSITY,LOW_CARBON,ZERO_CARBON,RENEWABLE,FOSSIL,GAS_perc,COAL_perc,NUCLEAR_perc,WIND_perc,WIND_EMB_perc,HYDRO_perc,IMPORTS_perc,BIOMASS_perc,OTHER_perc,SOLAR_perc,STORAGE_perc,GENERATION_perc,LOW_CARBON_perc,ZERO_CARBON_perc,RENEWABLE_perc,FOSSIL_perc,_DATE,REP_SEASON,REP_KIND,provider,price_GBP_per_MWh,volume_MWh,wholesale_price_GBP_per_MWh,delivered_uplift_GBP_per_MWh,grid_purchase_price_GBP_per_MWh,grid_purchase_price_GBP_per_kWh,price_source,price_provider_selected
2025-09-29 00:00:00,12716.0,0.0,2510.0,801.0,256.0,160.0,4890.0,3148.0,146.0,0.0,0.0,24627.0,237.0,6875.0,6620.0,1217.0,12716.0,51.6,0.0,10.2,3.3,1.0,0.6,19.9,12.8,0.6,0.0,0.0,100.0,27.9,38.0,4.9,51.6,2025-09-29,Autumn,bottom10,APXMIDP,80.26,1813.0,80.26,0.0,80.26,0.08026000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 00:30:00,12692.0,0.0,2510.0,874.0,247.0,160.0,4890.0,3232.0,200.0,0.0,0.0,24805.0,236.0,7023.0,6777.0,1281.0,12692.0,51.2,0.0,10.1,3.5,1.0,0.6,19.7,13.0,0.8,0.0,0.0,100.0,28.3,38.4,5.2,51.2,2025-09-29,Autumn,bottom10,APXMIDP,80.12,1837.05,80.12,0.0,80.12,0.08012000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 01:00:00,12599.0,0.0,2508.0,1011.0,237.0,159.0,4756.0,3232.0,189.0,0.0,0.0,24691.0,234.0,7147.0,6911.0,1407.0,12599.0,51.0,0.0,10.2,4.1,1.0,0.6,19.3,13.1,0.8,0.0,0.0,100.0,28.9,39.0,5.7,51.0,2025-09-29,Autumn,bottom10,APXMIDP,80.06,1847.45,80.06,0.0,80.06,0.08006,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 01:30:00,12512.0,0.0,2508.0,1171.0,243.0,225.0,4756.0,3241.0,205.0,0.0,0.0,24860.0,231.0,7388.0,7146.0,1639.0,12512.0,50.3,0.0,10.1,4.7,1.0,0.9,19.1,13.0,0.8,0.0,0.0,100.0,29.7,39.8,6.6,50.3,2025-09-29,Autumn,bottom10,APXMIDP,77.83,1573.9,77.83,0.0,77.83,0.07783,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 02:00:00,12500.0,0.0,2509.0,1303.0,253.0,207.0,4580.0,3244.0,227.0,0.0,0.0,24823.0,229.0,7516.0,7264.0,1763.0,12500.0,50.4,0.0,10.1,5.2,1.0,0.8,18.5,13.1,0.9,0.0,0.0,100.0,30.3,39.9,7.1,50.4,2025-09-29,Autumn,bottom10,APXMIDP,78.31,1550.0,78.31,0.0,78.31,0.07831,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 02:30:00,12356.0,0.0,2511.0,1387.0,259.0,140.0,4574.0,3237.0,246.0,0.0,0.0,24710.0,228.0,7534.0,7276.0,1786.0,12356.0,50.0,0.0,10.2,5.6,1.1,0.6,18.5,13.1,1.0,0.0,0.0,100.0,30.5,39.9,7.2,50.0,2025-09-29,Autumn,bottom10,APXMIDP,77.2,1476.0,77.2,0.0,77.2,0.0772,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 03:00:00,12757.0,0.0,2510.0,1421.0,261.0,130.0,4232.0,3243.0,269.0,0.0,0.0,24823.0,229.0,7565.0,7305.0,1812.0,12757.0,51.4,0.0,10.1,5.7,1.1,0.5,17.0,13.1,1.1,0.0,0.0,100.0,30.5,39.3,7.3,51.4,2025-09-29,Autumn,bottom10,APXMIDP,79.3,1832.3,79.3,0.0,79.3,0.0793,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 03:30:00,12876.0,0.0,2509.0,1460.0,256.0,129.0,4210.0,3247.0,285.0,0.0,0.0,24972.0,229.0,7601.0,7346.0,1845.0,12876.0,51.6,0.0,10.0,5.8,1.0,0.5,16.9,13.0,1.1,0.0,0.0,100.0,30.4,39.2,7.4,51.6,2025-09-29,Autumn,bottom10,APXMIDP,75.54,1604.1,75.54,0.0,75.54,0.07554000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 04:00:00,14105.0,0.0,2511.0,1503.0,252.0,137.0,3890.0,3246.0,311.0,0.0,0.0,25955.0,235.0,7649.0,7398.0,1892.0,14105.0,54.3,0.0,9.7,5.8,1.0,0.5,15.0,12.5,1.2,0.0,0.0,100.0,29.5,37.5,7.3,54.3,2025-09-29,Autumn,bottom10,APXMIDP,72.99,1902.05,72.99,0.0,72.99,0.07299,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 04:30:00,14906.0,0.0,2512.0,1606.0,260.0,168.0,3890.0,3236.0,329.0,0.0,0.0,26907.0,239.0,7782.0,7523.0,2034.0,14906.0,55.4,0.0,9.3,6.0,1.0,0.6,14.5,12.0,1.2,0.0,0.0,100.0,28.9,37.2,7.6,55.4,2025-09-29,Autumn,bottom10,APXMIDP,72.36,2130.65,72.36,0.0,72.36,0.07236,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 05:00:00,16334.0,0.0,2510.0,1683.0,271.0,382.0,3890.0,3237.0,359.0,0.0,0.0,28667.0,244.0,8083.0,7868.0,2336.0,16334.0,57.0,0.0,8.8,5.9,0.9,1.3,13.6,11.3,1.3,0.0,0.0,100.0,28.2,36.2,8.1,57.0,2025-09-29,Autumn,bottom10,APXMIDP,77.64,1631.15,77.64,0.0,77.64,0.07764,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 05:30:00,17426.0,0.0,2510.0,1702.0,280.0,504.0,3890.0,3234.0,401.0,0.0,10.0,29957.0,249.0,8240.0,8075.0,2496.0,17426.0,58.2,0.0,8.4,5.7,0.9,1.7,13.0,10.8,1.3,0.0,0.0,100.0,27.5,35.4,8.3,58.2,2025-09-29,Autumn,bottom10,APXMIDP,95.69,1820.8,95.69,0.0,95.69,0.09569,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 06:00:00,17827.0,0.0,2510.0,1658.0,290.0,827.0,3890.0,3266.0,432.0,37.0,436.0,31173.0,245.0,9024.0,9038.0,3248.0,17827.0,57.2,0.0,8.1,5.3,0.9,2.7,12.5,10.5,1.4,0.1,1.4,100.0,28.9,37.7,10.4,57.2,2025-09-29,Autumn,bottom10,APXMIDP,100.71,2005.5,100.71,0.0,100.71,0.10071,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 06:30:00,17943.0,0.0,2514.0,1783.0,305.0,826.0,3890.0,3247.0,486.0,629.0,398.0,32021.0,240.0,9702.0,9151.0,3941.0,17943.0,56.0,0.0,7.9,5.6,1.0,2.6,12.1,10.1,1.5,2.0,1.2,100.0,30.3,37.8,12.3,56.0,2025-09-29,Autumn,bottom10,APXMIDP,108.17,1884.9,108.17,0.0,108.17,0.10817,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 07:00:00,17527.0,0.0,2516.0,1974.0,322.0,598.0,4688.0,3249.0,488.0,1999.0,114.0,33474.0,233.0,10772.0,8556.0,5007.0,17527.0,52.4,0.0,7.5,5.9,1.0,1.8,14.0,9.7,1.5,6.0,0.3,100.0,32.2,36.4,15.0,52.4,2025-09-29,Autumn,bottom10,APXMIDP,104.6,2712.75,104.6,0.0,104.6,0.1046,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 07:30:00,17255.0,0.0,2515.0,1959.0,341.0,492.0,4796.0,3250.0,523.0,3853.0,42.0,35025.0,221.0,12452.0,8374.0,6687.0,17255.0,49.3,0.0,7.2,5.6,1.0,1.4,13.7,9.3,1.5,11.0,0.1,100.0,35.6,36.4,19.1,49.3,2025-09-29,Autumn,bottom10,APXMIDP,105.54,2629.35,105.54,0.0,105.54,0.10554000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 08:00:00,16488.0,0.0,2515.0,1817.0,346.0,469.0,5672.0,3255.0,521.0,5540.0,136.0,36758.0,209.0,14078.0,8313.0,8308.0,16488.0,44.9,0.0,6.8,4.9,0.9,1.3,15.4,8.9,1.4,15.1,0.4,100.0,38.3,37.5,22.6,44.9,2025-09-29,Autumn,bottom10,APXMIDP,82.02,2237.4,82.02,0.0,82.02,0.08202,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 08:30:00,16071.0,0.0,2516.0,1737.0,322.0,393.0,5678.0,3254.0,539.0,6932.0,0.0,37442.0,201.0,15154.0,8029.0,9384.0,16071.0,42.9,0.0,6.7,4.6,0.9,1.0,15.2,8.7,1.4,18.5,0.0,100.0,40.5,37.1,25.1,42.9,2025-09-29,Autumn,bottom10,APXMIDP,76.65,2897.25,76.65,0.0,76.65,0.07665000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 09:00:00,14972.0,0.0,2515.0,1600.0,288.0,556.0,4946.0,3263.0,544.0,8304.0,0.0,36988.0,186.0,16526.0,8083.0,10748.0,14972.0,40.5,0.0,6.8,4.3,0.8,1.5,13.4,8.8,1.5,22.5,0.0,100.0,44.7,38.8,29.1,40.5,2025-09-29,Autumn,bottom10,APXMIDP,78.62,2705.0,78.62,0.0,78.62,0.07862000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 09:30:00,14446.0,0.0,2515.0,1601.0,268.0,507.0,4954.0,3250.0,555.0,9090.0,0.0,37186.0,180.0,17231.0,8043.0,11466.0,14446.0,38.8,0.0,6.8,4.3,0.7,1.4,13.3,8.7,1.5,24.4,0.0,100.0,46.3,39.3,30.8,38.8,2025-09-29,Autumn,bottom10,APXMIDP,76.81,2947.75,76.81,0.0,76.81,0.07681,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 10:00:00,13134.0,0.0,2514.0,1624.0,263.0,344.0,5864.0,3264.0,574.0,10104.0,0.0,37686.0,171.0,18113.0,7928.0,12335.0,13134.0,34.9,0.0,6.7,4.3,0.7,0.9,15.6,8.7,1.5,26.8,0.0,100.0,48.1,41.3,32.7,34.9,2025-09-29,Autumn,bottom10,APXMIDP,75.35,2622.7,75.35,0.0,75.35,0.07535,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 10:30:00,12336.0,0.0,2513.0,1726.0,269.0,328.0,5916.0,3266.0,587.0,10499.0,0.0,37439.0,165.0,18601.0,8018.0,12822.0,12336.0,32.9,0.0,6.7,4.6,0.7,0.9,15.8,8.7,1.6,28.0,0.0,100.0,49.7,43.1,34.2,32.9,2025-09-29,Autumn,bottom10,APXMIDP,71.31,2282.95,71.31,0.0,71.31,0.07131,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 11:00:00,11606.0,0.0,2507.0,1794.0,282.0,296.0,6814.0,3261.0,604.0,10349.0,0.0,37513.0,161.0,18489.0,8048.0,12721.0,11606.0,30.9,0.0,6.7,4.8,0.8,0.8,18.2,8.7,1.6,27.6,0.0,100.0,49.3,44.6,33.9,30.9,2025-09-29,Autumn,bottom10,APXMIDP,69.21,2540.7,69.21,0.0,69.21,0.06921,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 11:30:00,11764.0,0.0,2506.0,1714.0,302.0,257.0,6846.0,3214.0,619.0,9480.0,0.0,36703.0,166.0,17473.0,7924.0,11753.0,11764.0,32.1,0.0,6.8,4.7,0.8,0.7,18.7,8.8,1.7,25.8,0.0,100.0,47.6,44.0,32.0,32.1,2025-09-29,Autumn,bottom10,APXMIDP,68.62,2464.95,68.62,0.0,68.62,0.06862,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 12:00:00,12155.0,0.0,2505.0,1896.0,324.0,257.0,6784.0,3192.0,639.0,8683.0,0.0,36435.0,172.0,16857.0,8157.0,11160.0,12155.0,33.4,0.0,6.9,5.2,0.9,0.7,18.6,8.8,1.8,23.8,0.0,100.0,46.3,44.3,30.6,33.4,2025-09-29,Autumn,bottom10,APXMIDP,66.97,2995.3,66.97,0.0,66.97,0.06697,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 12:30:00,12415.0,0.0,2505.0,2002.0,346.0,258.0,6670.0,3199.0,627.0,7728.0,0.0,35750.0,177.0,16038.0,8239.0,10334.0,12415.0,34.7,0.0,7.0,5.6,1.0,0.7,18.7,8.9,1.8,21.6,0.0,100.0,44.9,44.0,28.9,34.7,2025-09-29,Autumn,bottom10,APXMIDP,68.54,3099.55,68.54,0.0,68.54,0.06854,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 13:00:00,13896.0,0.0,2503.0,1989.0,367.0,259.0,5256.0,3212.0,663.0,6793.0,0.0,34938.0,189.0,15123.0,8265.0,9408.0,13896.0,39.8,0.0,7.2,5.7,1.0,0.7,15.0,9.2,1.9,19.4,0.0,100.0,43.3,41.5,26.9,39.8,2025-09-29,Autumn,bottom10,APXMIDP,73.99,3153.35,73.99,0.0,73.99,0.07399,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 13:30:00,14504.0,0.0,2502.0,2086.0,385.0,259.0,5202.0,3214.0,532.0,5854.0,0.0,34538.0,197.0,14300.0,8288.0,8584.0,14504.0,42.0,0.0,7.2,6.0,1.1,0.7,15.1,9.3,1.5,16.9,0.0,100.0,41.4,41.0,24.9,42.0,2025-09-29,Autumn,bottom10,APXMIDP,72.4,2940.75,72.4,0.0,72.4,0.0724,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 14:00:00,15801.0,0.0,2505.0,2213.0,401.0,285.0,4648.0,3208.0,505.0,4613.0,0.0,34179.0,208.0,13225.0,8437.0,7512.0,15801.0,46.2,0.0,7.3,6.5,1.2,0.8,13.6,9.4,1.5,13.5,0.0,100.0,38.7,39.1,22.0,46.2,2025-09-29,Autumn,bottom10,APXMIDP,84.89,2407.3,84.89,0.0,84.89,0.08489000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 14:30:00,16907.0,0.0,2503.0,2354.0,416.0,299.0,4650.0,3230.0,436.0,3734.0,12.0,34541.0,217.0,12548.0,8585.0,6815.0,16907.0,48.9,0.0,7.2,6.8,1.2,0.9,13.5,9.4,1.3,10.8,0.0,100.0,36.3,37.7,19.7,48.9,2025-09-29,Autumn,bottom10,APXMIDP,87.31,2889.05,87.31,0.0,87.31,0.08731,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 15:00:00,18310.0,0.0,2505.0,2312.0,423.0,479.0,4828.0,3273.0,511.0,2919.0,228.0,35788.0,228.0,12139.0,8922.0,6361.0,18310.0,51.2,0.0,7.0,6.5,1.2,1.3,13.5,9.1,1.4,8.2,0.6,100.0,33.9,36.3,17.8,51.2,2025-09-29,Autumn,bottom10,APXMIDP,101.24,2848.45,101.24,0.0,101.24,0.10124,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 15:30:00,18740.0,0.0,2508.0,2333.0,421.0,707.0,4828.0,3274.0,601.0,1887.0,534.0,35833.0,234.0,11664.0,9450.0,5882.0,18740.0,52.3,0.0,7.0,6.5,1.2,2.0,13.5,9.1,1.7,5.3,1.5,100.0,32.6,36.6,16.4,52.3,2025-09-29,Autumn,bottom10,APXMIDP,104.08,3051.85,104.08,0.0,104.08,0.10407999999999999,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 16:00:00,18620.0,0.0,2511.0,2621.0,423.0,799.0,4638.0,3275.0,1146.0,1181.0,870.0,36084.0,234.0,11680.0,10132.0,5894.0,18620.0,51.6,0.0,7.0,7.3,1.2,2.2,12.9,9.1,3.2,3.3,2.4,100.0,32.4,37.2,16.3,51.6,2025-09-29,Autumn,bottom10,APXMIDP,131.23,3742.15,131.23,0.0,131.23,0.13122999999999999,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 16:30:00,18614.0,0.0,2511.0,2755.0,443.0,683.0,4650.0,3275.0,1763.0,580.0,1096.0,36370.0,237.0,11343.0,10525.0,5557.0,18614.0,51.2,0.0,6.9,7.6,1.2,1.9,12.8,9.0,4.8,1.6,3.0,100.0,31.2,37.4,15.3,51.2,2025-09-29,Autumn,bottom10,APXMIDP,126.34,4050.5,126.34,0.0,126.34,0.12634,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 17:00:00,18500.0,0.0,2512.0,2936.0,468.0,726.0,4360.0,3271.0,2044.0,156.0,1096.0,36069.0,237.0,11165.0,10660.0,5382.0,18500.0,51.3,0.0,7.0,8.1,1.3,2.0,12.1,9.1,5.7,0.4,3.0,100.0,31.0,37.4,14.9,51.3,2025-09-29,Autumn,bottom10,APXMIDP,122.64,4643.35,122.64,0.0,122.64,0.12264,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 17:30:00,18552.0,0.0,2514.0,3113.0,491.0,751.0,4412.0,3256.0,2139.0,1.0,976.0,36205.0,238.0,11102.0,10771.0,5332.0,18552.0,51.2,0.0,6.9,8.6,1.4,2.1,12.2,9.0,5.9,0.0,2.7,100.0,30.7,37.7,14.7,51.2,2025-09-29,Autumn,bottom10,APXMIDP,127.78,4265.25,127.78,0.0,127.78,0.12778,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 18:00:00,18813.0,0.0,2512.0,3053.0,524.0,762.0,4824.0,3272.0,1789.0,0.0,334.0,35883.0,244.0,10457.0,10111.0,4673.0,18813.0,52.4,0.0,7.0,8.5,1.5,2.1,13.4,9.1,5.0,0.0,0.9,100.0,29.1,36.7,13.0,52.4,2025-09-29,Autumn,bottom10,APXMIDP,107.64,4001.0,107.64,0.0,107.64,0.10764,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 18:30:00,18847.0,0.0,2510.0,3142.0,578.0,809.0,4790.0,3273.0,1342.0,0.0,290.0,35581.0,242.0,10602.0,10193.0,4819.0,18847.0,53.0,0.0,7.1,8.8,1.6,2.3,13.5,9.2,3.8,0.0,0.8,100.0,29.8,37.4,13.5,53.0,2025-09-29,Autumn,bottom10,APXMIDP,101.34,4350.9,101.34,0.0,101.34,0.10134,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 19:00:00,18791.0,0.0,2510.0,3269.0,630.0,804.0,4488.0,3275.0,844.0,0.0,288.0,34899.0,239.0,10776.0,10266.0,4991.0,18791.0,53.8,0.0,7.2,9.4,1.8,2.3,12.9,9.4,2.4,0.0,0.8,100.0,30.9,38.0,14.3,53.8,2025-09-29,Autumn,bottom10,APXMIDP,102.2,3502.4,102.2,0.0,102.2,0.1022,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 19:30:00,18095.0,0.0,2512.0,3571.0,657.0,678.0,4486.0,3274.0,350.0,0.0,288.0,33911.0,233.0,10980.0,10325.0,5194.0,18095.0,53.4,0.0,7.4,10.5,1.9,2.0,13.2,9.7,1.0,0.0,0.8,100.0,32.4,39.2,15.3,53.4,2025-09-29,Autumn,bottom10,APXMIDP,91.66,3514.75,91.66,0.0,91.66,0.09165999999999999,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 20:00:00,16784.0,0.0,2511.0,3815.0,676.0,357.0,4434.0,3270.0,496.0,0.0,288.0,32631.0,227.0,10917.0,10243.0,5136.0,16784.0,51.4,0.0,7.7,11.7,2.1,1.1,13.6,10.0,1.5,0.0,0.9,100.0,33.5,39.8,15.7,51.4,2025-09-29,Autumn,bottom10,APXMIDP,87.13,4002.1,87.13,0.0,87.13,0.08713,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 20:30:00,15363.0,0.0,2514.0,3855.0,703.0,325.0,4450.0,3272.0,207.0,0.0,288.0,30977.0,218.0,10957.0,10256.0,5171.0,15363.0,49.6,0.0,8.1,12.4,2.3,1.0,14.4,10.6,0.7,0.0,0.9,100.0,35.4,42.5,16.7,49.6,2025-09-29,Autumn,bottom10,APXMIDP,84.17,3096.9,84.17,0.0,84.17,0.08417,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 21:00:00,13712.0,0.0,2512.0,3916.0,730.0,324.0,4092.0,3264.0,307.0,0.0,98.0,28955.0,208.0,10844.0,10116.0,5068.0,13712.0,47.4,0.0,8.7,13.5,2.5,1.1,14.1,11.3,1.1,0.0,0.3,100.0,37.5,45.5,17.5,47.4,2025-09-29,Autumn,bottom10,APXMIDP,86.43,3072.25,86.43,0.0,86.43,0.08643,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 21:30:00,12533.0,0.0,2513.0,4129.0,745.0,308.0,4004.0,3275.0,502.0,0.0,0.0,28009.0,200.0,10970.0,10227.0,5182.0,12533.0,44.7,0.0,9.0,14.7,2.7,1.1,14.3,11.7,1.8,0.0,0.0,100.0,39.2,47.8,18.5,44.7,2025-09-29,Autumn,bottom10,APXMIDP,81.4,2845.45,81.4,0.0,81.4,0.0814,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 22:00:00,11333.0,0.0,2512.0,4185.0,762.0,181.0,4012.0,3271.0,269.0,0.0,0.0,26525.0,190.0,10911.0,10151.0,5128.0,11333.0,42.7,0.0,9.5,15.8,2.9,0.7,15.1,12.3,1.0,0.0,0.0,100.0,41.1,50.6,19.3,42.7,2025-09-29,Autumn,bottom10,APXMIDP,77.13,1655.45,77.13,0.0,77.13,0.07712999999999999,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 22:30:00,10287.0,0.0,2511.0,4205.0,795.0,177.0,4020.0,3271.0,243.0,0.0,0.0,25509.0,182.0,10959.0,10166.0,5177.0,10287.0,40.3,0.0,9.8,16.5,3.1,0.7,15.8,12.8,1.0,0.0,0.0,100.0,43.0,52.9,20.3,40.3,2025-09-29,Autumn,bottom10,APXMIDP,75.65,1611.95,75.65,0.0,75.65,0.07565000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 23:00:00,9619.0,0.0,2508.0,4087.0,840.0,159.0,4472.0,3271.0,281.0,0.0,0.0,25237.0,180.0,10865.0,10037.0,5086.0,9619.0,38.1,0.0,9.9,16.2,3.3,0.6,17.7,13.0,1.1,0.0,0.0,100.0,43.1,54.4,20.2,38.1,2025-09-29,Autumn,bottom10,APXMIDP,72.96,1616.6,72.96,0.0,72.96,0.07296,Elexon BMRS Market Index Data,APXMIDP
2025-09-29 23:30:00,9314.0,0.0,2508.0,4169.0,886.0,194.0,4482.0,3271.0,255.0,0.0,0.0,25079.0,176.0,11028.0,10144.0,5249.0,9314.0,37.1,0.0,10.0,16.6,3.5,0.8,17.9,13.0,1.0,0.0,0.0,100.0,44.0,55.7,20.9,37.1,2025-09-29,Autumn,bottom10,APXMIDP,74.14,1947.4,74.14,0.0,74.14,0.07414,Elexon BMRS Market Index Data,APXMIDP
2025-10-26 00:00:00,3203.0,0.0,3679.0,15474.0,3663.0,118.0,1158.0,896.0,516.0,0.0,0.0,28707.0,64.0,23830.0,20169.0,19255.0,3203.0,11.2,0.0,12.8,53.9,12.8,0.4,4.0,3.1,1.8,0.0,0.0,100.0,83.0,87.2,67.1,11.2,2025-10-26,Autumn,top10,APXMIDP,25.85,1760.55,25.85,0.0,25.85,0.02585,Elexon BMRS Market Index Data,APXMIDP
2025-10-26 00:30:00,3395.0,0.0,3679.0,15599.0,3659.0,118.0,1174.0,903.0,496.0,0.0,0.0,29023.0,66.0,23958.0,20304.0,19376.0,3395.0,11.7,0.0,12.7,53.7,12.6,0.4,4.0,3.1,1.7,0.0,0.0,100.0,82.5,86.7,66.8,11.7,2025-10-26,Autumn,top10,APXMIDP,35.77,2155.0,35.77,0.0,35.77,0.03577,Elexon BMRS Market Index Data,APXMIDP
2025-10-26 01:00:00,3267.0,0.0,3666.0,15189.0,3641.0,118.0,1482.0,920.0,357.0,0.0,0.0,28640.0,62.0,23534.0,19895.0,18948.0,3267.0,11.4,0.0,12.8,53.0,12.7,0.4,5.2,3.2,1.2,0.0,0.0,100.0,82.2,87.6,66.2,11.4,2025-10-26,Autumn,top10,APXMIDP,19.36,2222.0,19.36,0.0,19.36,0.01936,Elexon BMRS Market Index Data,APXMIDP
2025-10-26 01:30:00,3197.0,0.0,3675.0,15225.0,3602.0,118.0,1482.0,916.0,546.0,0.0,0.0,28761.0,63.0,23536.0,19939.0,18945.0,3197.0,11.1,0.0,12.8,52.9,12.5,0.4,5.2,3.2,1.9,0.0,0.0,100.0,81.8,87.2,65.9,11.1,2025-10-26,Autumn,top10,APXMIDP,15.64,1951.7,15.64,0.0,15.64,0.01564,Elexon BMRS Market Index Data,APXMIDP
2025-10-26 02:00:00,3244.0,0.0,3675.0,15593.0,3552.0,118.0,1372.0,928.0,614.0,0.0,0.0,29096.0,67.0,23866.0,20316.0,19263.0,3244.0,11.1,0.0,12.6,53.6,12.2,0.4,4.7,3.2,2.1,0.0,0.0,100.0,82.0,87.1,66.2,11.1,2025-10-26,Autumn,top10,APXMIDP,8.91,1626.45,8.91,0.0,8.91,0.00891,Elexon BMRS Market Index Data,APXMIDP
2025-10-26 02:30:00,3025.0,0.0,3681.0,15606.0,3503.0,118.0,1376.0,918.0,572.0,0.0,0.0,28799.0,64.0,23826.0,20331.0,19227.0,3025.0,10.5,0.0,12.8,54.2,12.2,0.4,4.8,3.2,2.0,0.0,0.0,100.0,82.7,88.0,66.8,10.5,2025-10-26,Autumn,top10,APXMIDP,5.9,2020.95,5.9,0.0,5.9,0.005900000000000001,Elexon BMRS Market Index Data,APXMIDP
2025-10-26 03:00:00,2826.0,0.0,3676.0,15675.0,3457.0,118.0,1346.0,879.0,516.0,0.0,0.0,28493.0,63.0,23805.0,20350.0,19250.0,2826.0,9.9,0.0,12.9,55.0,12.1,0.4,4.7,3.1,1.8,0.0,0.0,100.0,83.5,88.6,67.6,9.9,2025-10-26,Autumn,top10,APXMIDP,1.02,1940.95,1.02,0.0,1.02,0.00102,Elexon BMRS Market Index Data,APXMIDP
2025-10-26 03:30:00,2946.0,0.0,3676.0,15294.0,3405.0,118.0,1346.0,777.0,305.0,0.0,0.0,27867.0,63.0,23270.0,19867.0,18817.0,2946.0,10.6,0.0,13.2,54.9,12.2,0.4,4.8,2.8,1.1,0.0,0.0,100.0,83.5,89.0,67.5,10.6,2025-10-26,Autumn,top10,APXMIDP,0.21,1823.0,0.21,0.0,0.21,0.00020999999999999998,Elexon BMRS Market Index Data,APXMIDP
2025-10-26 04:00:00,2960.0,0.0,3677.0,15143.0,3322.0,118.0,1338.0,830.0,218.0,0.0,0.0,27606.0,56.0,23090.0,19770.0,18583.0,2960.0,10.7,0.0,13.3,54.9,12.0,0.4,4.8,3.0,0.8,0.0,0.0,100.0,83.6,89.3,67.3,10.7,2025-10-26,Autumn,top10,APXMIDP,2.72,1839.65,2.72,0.0,2.72,0.00272,Elexon BMRS Market Index Data,APXMIDP
2025-10-26 04:30:00,2902.0,0.0,3676.0,15112.0,3194.0,118.0,1362.0,702.0,280.0,0.0,0.0,27346.0,56.0,22802.0,19610.0,18424.0,2902.0,10.6,0.0,13.4,55.3,11.7,0.4,5.0,2.6,1.0,0.0,0.0,100.0,83.4,89.0,67.4,10.6,2025-10-26,Autumn,top10,APXMIDP,4.25,2171.15,4.25,0.0,4.25,0.00425,Elexon BMRS Market Index Data,APXMIDP
2025-10-26 05:00:00,2760.0,0.0,3675.0,14975.0,3087.0,118.0,1898.0,611.0,287.0,0.0,0.0,27411.0,51.0,22466.0,19381.0,18180.0,2760.0,10.1,0.0,13.4,54.6,11.3,0.4,6.9,2.2,1.0,0.0,0.0,100.0,82.0,88.9,66.3,10.1,2025-10-26,Autumn,top10,APXMIDP,5.42,2331.35,5.42,0.0,5.42,0.00542,Elexon BMRS Market Index Data,APXMIDP
